gp_code,village_code,sub_district_code,sub_district_name,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
55177,111847.0,712,najibabad,0.0,5.0,4.0,0.0,0.0
45810,167233.0,907,tanda,0.0,4.0,4.0,0.0,0.0
78997,119110.0,734,meerut,298.0,3.0,2.0,0.0,3.0
270168,112768.0,714,nagina,94.0,4.0,2.0,0.0,0.0
55482,111587.0,712,najibabad,754.0,3.0,3.0,0.0,5.0
54983,112376.0,713,bijnor,198.0,4.0,2.0,195.0,0.0
54848,113941.0,715,dhampur,945.0,3.0,2.0,285.0,0.0
55149,111959.0,712,najibabad,265.0,4.0,4.0,100.0,0.0
45774,167265.0,907,tanda,150.0,4.0,2.0,150.0,0.0
55526,113444.0,715,dhampur,150.0,4.0,2.0,0.0,3.0
55526,113486.0,715,dhampur,100.0,4.0,2.0,0.0,0.0
59855,215189.0,1009,jalesar,211.0,4.0,4.0,0.0,0.0
271437,154761.0,870,mahoba,259.0,4.0,2.0,0.0,57.0
54790,113128.0,715,dhampur,570.0,3.0,1.0,570.0,24.0
45795,167221.0,907,tanda,150.0,4.0,2.0,0.0,0.0
45795,167229.0,907,tanda,1015.0,4.0,2.0,0.0,0.0
79212,119164.0,734,meerut,400.0,4.0,2.0,200.0,20.0
84908,116386.0,723,suar,626.0,3.0,3.0,0.0,0.0
79315,118605.0,732,sardhana,1498.0,4.0,3.0,0.0,0.0
54988,112393.0,713,bijnor,1050.0,4.0,2.0,200.0,0.0
55432,111787.0,712,najibabad,1200.0,3.0,2.0,0.0,8.0
55493,113489.0,715,dhampur,30.0,3.0,4.0,0.0,4.0
54854,113911.0,715,dhampur,371.0,4.0,2.0,0.0,0.0
79067,119004.0,733,mawana,364.0,4.0,2.0,0.0,0.0
45795,167220.0,907,tanda,0.0,5.0,4.0,0.0,0.0
267348,113449.0,715,dhampur,332.0,4.0,3.0,0.0,16.0
54983,112371.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
79071,118994.0,733,mawana,356.0,4.0,2.0,0.0,16.0
79073,118969.0,733,mawana,198.0,3.0,2.0,188.0,35.0
55667,114393.0,716,chandpur,670.0,4.0,2.0,388.0,0.0
55258,113074.0,714,nagina,355.0,3.0,2.0,0.0,25.0
55258,113075.0,714,nagina,0.0,3.0,2.0,0.0,0.0
55521,113446.0,715,dhampur,0.0,5.0,4.0,0.0,0.0
55521,113448.0,715,dhampur,333.0,2.0,2.0,150.0,0.0
55521,113445.0,715,dhampur,188.0,4.0,2.0,70.0,5.0
269468,111498.0,712,najibabad,162.0,3.0,2.0,0.0,5.0
45811,167219.0,907,tanda,200.0,4.0,2.0,17.0,60.0
45811,167222.0,907,tanda,150.0,4.0,2.0,0.0,100.0
78944,118831.0,733,mawana,813.0,4.0,2.0,0.0,20.0
84466,116739.0,725,bilaspur,370.0,4.0,2.0,0.0,50.0
84466,116738.0,725,bilaspur,50.0,3.0,2.0,0.0,10.0
55245,112943.0,714,nagina,597.0,4.0,2.0,0.0,9.0
55555,113295.0,715,dhampur,370.0,4.0,2.0,0.0,3.0
82153,131476.0,790,pilibhit,275.0,4.0,2.0,15.0,5.0
272005,167293.0,907,tanda,435.0,4.0,2.0,0.0,65.0
55424,111722.0,712,najibabad,0.0,5.0,4.0,0.0,0.0
55424,111719.0,712,najibabad,0.0,5.0,4.0,0.0,0.0
55424,111717.0,712,najibabad,0.0,5.0,4.0,0.0,0.0
55573,113324.0,715,dhampur,640.0,3.0,2.0,56.0,8.0
55424,111721.0,712,najibabad,0.0,5.0,4.0,0.0,0.0
55424,111718.0,712,najibabad,0.0,5.0,4.0,0.0,0.0
55424,111720.0,712,najibabad,0.0,5.0,4.0,0.0,0.0
269264,111773.0,712,najibabad,400.0,3.0,2.0,2.0,0.0
264924,113088.0,714,nagina,325.0,4.0,2.0,0.0,5.0
264924,113048.0,714,nagina,0.0,5.0,4.0,0.0,0.0
55473,111703.0,712,najibabad,110.0,3.0,2.0,0.0,1.0
66422,186524.0,952,bansgaon,358.0,4.0,2.0,0.0,0.0
45759,167306.0,907,tanda,2000.0,2.0,2.0,35.0,2.0
55378,112149.0,713,bijnor,150.0,3.0,4.0,0.0,40.0
55378,112151.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
269074,111609.0,712,najibabad,150.0,4.0,2.0,0.0,0.0
55338,112302.0,713,bijnor,254.0,2.0,2.0,0.0,0.0
55338,112301.0,713,bijnor,80.0,3.0,2.0,0.0,0.0
55527,113402.0,715,dhampur,393.0,3.0,3.0,300.0,80.0
55338,112324.0,713,bijnor,125.0,3.0,2.0,0.0,0.0
55527,113408.0,715,dhampur,140.0,3.0,2.0,95.0,40.0
55338,112298.0,713,bijnor,30.0,3.0,2.0,0.0,30.0
55527,113395.0,715,dhampur,0.0,1.0,2.0,0.0,0.0
55338,112300.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
55510,113478.0,715,dhampur,251.0,4.0,2.0,100.0,4.0
267186,112187.0,713,bijnor,600.0,3.0,2.0,20.0,5.0
55510,113474.0,715,dhampur,56.0,4.0,2.0,30.0,4.0
267186,112186.0,713,bijnor,135.0,3.0,2.0,10.0,0.0
269284,111711.0,712,najibabad,3.0,3.0,2.0,0.0,0.0
54769,113267.0,715,dhampur,50.0,4.0,2.0,20.0,12.0
54769,113265.0,715,dhampur,50.0,4.0,2.0,12.0,24.0
89448,137924.0,805,laharpur,390.0,4.0,2.0,0.0,17.0
55563,113447.0,715,dhampur,300.0,2.0,1.0,0.0,0.0
55527,113403.0,715,dhampur,0.0,1.0,2.0,0.0,0.0
55526,113485.0,715,dhampur,90.0,4.0,2.0,0.0,0.0
88781,176465.0,933,naugarh,199.0,3.0,2.0,12.0,11.0
49676,199610.0,979,bansdih,77.0,3.0,2.0,0.0,0.0
55530,113338.0,715,dhampur,190.0,3.0,2.0,0.0,25.0
55530,113336.0,715,dhampur,0.0,1.0,2.0,0.0,0.0
55530,113337.0,715,dhampur,0.0,4.0,4.0,0.0,0.0
55662,114306.0,716,chandpur,406.0,4.0,3.0,405.0,40.0
267338,113318.0,715,dhampur,130.0,4.0,2.0,15.0,20.0
267338,113316.0,715,dhampur,229.0,4.0,2.0,40.0,35.0
270168,112775.0,714,nagina,60.0,4.0,2.0,0.0,2.0
54770,113199.0,715,dhampur,1835.0,4.0,2.0,1600.0,10.0
55201,112737.0,714,nagina,548.0,3.0,3.0,0.0,10.0
54988,112392.0,713,bijnor,165.0,4.0,2.0,160.0,2.0
55459,111520.0,712,najibabad,114.0,3.0,2.0,0.0,40.0
55364,112210.0,713,bijnor,520.0,4.0,2.0,450.0,8.0
55364,112199.0,713,bijnor,210.0,4.0,2.0,120.0,5.0
55244,112783.0,714,nagina,65.0,3.0,2.0,0.0,0.0
270289,113069.0,714,nagina,0.0,1.0,4.0,0.0,0.0
270289,113063.0,714,nagina,350.0,4.0,2.0,200.0,0.0
45768,167198.0,907,tanda,358.0,4.0,4.0,0.0,0.0
54988,112397.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
45796,167225.0,907,tanda,132.0,4.0,2.0,0.0,32.0
79270,118608.0,732,sardhana,257.0,4.0,2.0,142.0,0.0
55425,111646.0,712,najibabad,247.0,3.0,3.0,247.0,0.0
55425,111652.0,712,najibabad,130.0,3.0,2.0,10.0,120.0
55423,111621.0,712,najibabad,628.0,4.0,2.0,0.0,28.0
55543,113499.0,715,dhampur,201.0,3.0,1.0,0.0,0.0
270303,112579.0,714,nagina,50.0,4.0,2.0,0.0,0.0
270216,112944.0,714,nagina,162.0,4.0,2.0,0.0,4.0
58471,155608.0,6156,rajapur,212.0,4.0,2.0,50.0,20.0
55208,112855.0,714,nagina,250.0,3.0,2.0,5.0,5.0
55208,112860.0,714,nagina,40.0,3.0,2.0,5.0,20.0
55493,113494.0,715,dhampur,185.0,4.0,4.0,0.0,4.0
83092,159307.0,883,patti,45.0,4.0,2.0,2.0,5.0
268323,114440.0,716,chandpur,329.0,3.0,2.0,329.0,27.0
83092,159303.0,883,patti,165.0,4.0,2.0,3.0,9.0
46363,167033.0,907,tanda,303.0,3.0,2.0,0.0,80.0
270168,112769.0,714,nagina,19.0,4.0,2.0,0.0,0.0
54760,113123.0,715,dhampur,458.0,4.0,4.0,447.0,7.0
87156,134594.0,6882,kalan,313.0,3.0,2.0,50.0,4.0
45812,167307.0,907,tanda,240.0,3.0,2.0,0.0,18.0
57380,121491.0,750,shikarpur,180.0,4.0,2.0,0.0,20.0
54965,112549.0,713,bijnor,969.0,3.0,2.0,780.0,0.0
54965,112545.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
55230,113030.0,714,nagina,410.0,3.0,2.0,0.0,130.0
84827,116328.0,723,suar,585.0,3.0,4.0,0.0,1.0
238940,118063.0,730,amroha,175.0,4.0,2.0,130.0,0.0
238940,118065.0,730,amroha,0.0,4.0,2.0,0.0,0.0
55429,111540.0,712,najibabad,400.0,5.0,2.0,400.0,5.0
270063,113460.0,715,dhampur,145.0,4.0,4.0,0.0,13.0
270063,113459.0,715,dhampur,85.0,4.0,4.0,0.0,0.0
270063,113454.0,715,dhampur,253.0,4.0,4.0,0.0,15.0
245614,113124.0,715,dhampur,2300.0,4.0,2.0,200.0,15.0
245614,113126.0,715,dhampur,0.0,5.0,4.0,0.0,0.0
245614,113125.0,715,dhampur,18.0,4.0,2.0,16.0,0.0
87156,134595.0,6882,kalan,144.0,4.0,4.0,70.0,0.0
79071,118997.0,733,mawana,126.0,3.0,2.0,0.0,5.0
55510,113488.0,715,dhampur,0.0,5.0,4.0,0.0,0.0
54984,112416.0,713,bijnor,331.0,4.0,2.0,250.0,0.0
55670,114311.0,716,chandpur,300.0,3.0,2.0,60.0,17.0
55670,114302.0,716,chandpur,684.0,3.0,2.0,100.0,36.0
53350,130306.0,787,bareilly,440.0,3.0,2.0,0.0,0.0
267338,113317.0,715,dhampur,0.0,5.0,4.0,0.0,0.0
55513,113453.0,715,dhampur,310.0,3.0,2.0,220.0,8.0
79252,119022.0,734,meerut,945.0,4.0,2.0,860.0,20.0
267348,113450.0,715,dhampur,186.0,4.0,3.0,0.0,5.0
267348,113443.0,715,dhampur,285.0,4.0,3.0,0.0,6.0
84766,117194.0,727,shahabad,561.0,3.0,2.0,0.0,157.0
84804,117090.0,727,shahabad,73.0,4.0,2.0,0.0,0.0
84804,117089.0,727,shahabad,83.0,4.0,2.0,83.0,0.0
55279,112792.0,714,nagina,511.0,4.0,2.0,0.0,0.0
45804,167251.0,907,tanda,261.0,3.0,2.0,0.0,35.0
264917,113197.0,715,dhampur,415.0,4.0,2.0,410.0,13.0
54984,112415.0,713,bijnor,757.0,3.0,2.0,700.0,2.0
55503,113427.0,715,dhampur,164.0,3.0,2.0,0.0,0.0
82825,158007.0,880,lalganj,190.0,3.0,2.0,0.0,80.0
78948,118784.0,733,mawana,330.0,4.0,3.0,0.0,0.0
45777,167287.0,907,tanda,216.0,3.0,2.0,0.0,10.0
78898,118664.0,732,sardhana,702.0,3.0,2.0,0.0,0.0
264925,113161.0,715,dhampur,386.0,3.0,2.0,245.0,1.0
264925,113164.0,715,dhampur,0.0,5.0,4.0,0.0,0.0
45838,168467.0,911,bhiti,320.0,3.0,2.0,320.0,100.0
242394,134924.0,796,jalalabad,99.0,3.0,2.0,16.0,30.0
54758,113215.0,715,dhampur,388.0,3.0,2.0,0.0,300.0
83708,144244.0,825,rae_bareli,264.0,4.0,2.0,264.0,0.0
54808,113913.0,715,dhampur,0.0,5.0,4.0,0.0,0.0
78790,197486.0,974,muhammadabad_gohna,7.0,3.0,2.0,0.0,0.0
83708,144245.0,825,rae_bareli,140.0,4.0,2.0,0.0,5.0
55152,111796.0,712,najibabad,622.0,4.0,2.0,206.0,20.0
59923,215472.0,1010,kasganj,600.0,4.0,2.0,0.0,500.0
45781,167207.0,907,tanda,55.0,4.0,3.0,3.0,2.0
45781,167206.0,907,tanda,168.0,4.0,2.0,4.0,5.0
268177,113921.0,715,dhampur,360.0,4.0,4.0,0.0,0.0
78882,118655.0,732,sardhana,512.0,3.0,2.0,46.0,200.0
55567,113505.0,715,dhampur,650.0,3.0,2.0,0.0,6.0
55541,113424.0,715,dhampur,360.0,3.0,2.0,0.0,120.0
55541,113425.0,715,dhampur,302.0,3.0,2.0,0.0,80.0
55541,113423.0,715,dhampur,280.0,3.0,2.0,0.0,90.0
78947,118773.0,733,mawana,0.0,5.0,4.0,0.0,0.0
54836,113925.0,715,dhampur,450.0,4.0,4.0,0.0,0.0
77147,154513.0,868,kulpahar,686.0,2.0,2.0,0.0,50.0
48243,194239.0,967,nizamabad,220.0,4.0,2.0,125.0,2.0
48243,194240.0,967,nizamabad,8.0,4.0,2.0,8.0,0.0
48243,194242.0,967,nizamabad,60.0,4.0,2.0,0.0,0.0
48243,194241.0,967,nizamabad,120.0,4.0,2.0,0.0,0.0
55149,111969.0,712,najibabad,80.0,4.0,4.0,25.0,0.0
55149,111958.0,712,najibabad,176.0,4.0,4.0,80.0,0.0
55494,113373.0,715,dhampur,120.0,4.0,2.0,0.0,2.0
54860,113935.0,715,dhampur,330.0,4.0,4.0,0.0,10.0
54862,113951.0,715,dhampur,290.0,3.0,4.0,5.0,10.0
77814,124176.0,763,mahavan,568.0,4.0,2.0,250.0,20.0
77814,124173.0,763,mahavan,43.0,4.0,2.0,0.0,0.0
77814,124172.0,763,mahavan,0.0,5.0,4.0,0.0,0.0
77861,123729.0,6832,govardhan,800.0,3.0,2.0,0.0,150.0
84413,116856.0,725,bilaspur,523.0,4.0,2.0,0.0,40.0
55385,112037.0,713,bijnor,0.0,4.0,4.0,0.0,0.0
45752,167192.0,907,tanda,866.0,4.0,2.0,0.0,350.0
45752,167191.0,907,tanda,0.0,5.0,4.0,0.0,0.0
78964,119066.0,734,meerut,449.0,4.0,2.0,0.0,0.0
45810,167244.0,907,tanda,247.0,3.0,2.0,0.0,55.0
45798,167196.0,907,tanda,64.0,4.0,2.0,0.0,30.0
45798,167193.0,907,tanda,0.0,5.0,4.0,0.0,0.0
55385,112033.0,713,bijnor,0.0,4.0,4.0,0.0,0.0
88922,137407.0,6880,maholi,47.0,2.0,2.0,17.0,35.0
88922,137408.0,6880,maholi,63.0,2.0,2.0,17.0,25.0
77147,154512.0,868,kulpahar,70.0,2.0,2.0,0.0,10.0
75246,153498.0,6881,pali,400.0,4.0,2.0,150.0,50.0
56762,121155.0,748,anupshahr,427.0,3.0,2.0,0.0,19.0
57528,120893.0,747,siana,300.0,4.0,2.0,296.0,1.0
45779,167201.0,907,tanda,400.0,4.0,4.0,0.0,15.0
55276,112696.0,714,nagina,621.0,3.0,2.0,0.0,75.0
45813,167243.0,907,tanda,310.0,4.0,2.0,0.0,60.0
45813,167234.0,907,tanda,1.0,5.0,4.0,0.0,0.0
268177,113923.0,715,dhampur,100.0,4.0,4.0,100.0,5.0
45756,167282.0,907,tanda,600.0,4.0,3.0,50.0,30.0
45784,167291.0,907,tanda,335.0,3.0,2.0,152.0,0.0
84644,117266.0,728,milak,220.0,2.0,2.0,123.0,6.0
55558,113392.0,715,dhampur,316.0,3.0,3.0,0.0,0.0
55558,113393.0,715,dhampur,156.0,4.0,2.0,0.0,0.0
55558,113391.0,715,dhampur,45.0,4.0,3.0,0.0,0.0
55558,113387.0,715,dhampur,79.0,3.0,3.0,0.0,0.0
55331,112319.0,713,bijnor,725.0,4.0,3.0,50.0,5.0
55331,112318.0,713,bijnor,600.0,3.0,3.0,25.0,2.0
55331,112327.0,713,bijnor,200.0,3.0,3.0,50.0,2.0
55331,112317.0,713,bijnor,250.0,3.0,3.0,32.0,2.0
55331,112326.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
84738,117226.0,727,shahabad,306.0,4.0,3.0,200.0,24.0
269284,111715.0,712,najibabad,312.0,4.0,2.0,0.0,2.0
55208,112859.0,714,nagina,150.0,3.0,2.0,50.0,5.0
55208,112856.0,714,nagina,300.0,3.0,2.0,25.0,0.0
81733,131221.0,6867,amariya,35.0,4.0,2.0,0.0,5.0
57023,121184.0,749,debai,402.0,2.0,3.0,0.0,12.0
54872,113881.0,715,dhampur,200.0,3.0,2.0,200.0,0.0
54872,113882.0,715,dhampur,213.0,4.0,2.0,213.0,0.0
269284,111713.0,712,najibabad,0.0,5.0,4.0,0.0,0.0
267193,112056.0,713,bijnor,42.0,3.0,2.0,0.0,5.0
69215,200758.0,982,badlapur,343.0,3.0,4.0,120.0,45.0
78937,118832.0,733,mawana,291.0,4.0,2.0,248.0,0.0
55381,112290.0,712,najibabad,400.0,3.0,3.0,250.0,6.0
55381,112289.0,712,najibabad,150.0,3.0,3.0,25.0,5.0
55381,112299.0,712,najibabad,150.0,3.0,3.0,50.0,25.0
45765,167290.0,907,tanda,813.0,3.0,2.0,60.0,50.0
77145,154489.0,868,kulpahar,700.0,4.0,2.0,40.0,30.0
45772,167223.0,907,tanda,242.0,4.0,2.0,0.0,37.0
267193,112047.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
55544,113498.0,715,dhampur,340.0,3.0,2.0,60.0,23.0
78632,197382.0,974,muhammadabad_gohna,110.0,4.0,2.0,0.0,20.0
83484,143846.0,823,maharajganj,118.0,3.0,2.0,10.0,10.0
77101,154500.0,868,kulpahar,621.0,4.0,2.0,65.0,22.0
89229,137564.0,804,sitapur,175.0,4.0,2.0,90.0,20.0
55025,112354.0,713,bijnor,460.0,3.0,2.0,0.0,0.0
55025,112353.0,713,bijnor,170.0,3.0,3.0,0.0,0.0
267193,112048.0,713,bijnor,45.0,3.0,2.0,0.0,0.0
90036,138213.0,806,biswan,304.0,4.0,2.0,0.0,50.0
55557,113409.0,715,dhampur,649.0,4.0,2.0,0.0,180.0
89781,138501.0,807,mahmudabad,428.0,4.0,2.0,0.0,65.0
77272,154353.0,868,kulpahar,250.0,4.0,2.0,38.0,45.0
55290,112703.0,714,nagina,1955.0,3.0,3.0,0.0,20.0
267193,112045.0,713,bijnor,113.0,3.0,2.0,0.0,10.0
77286,154320.0,868,kulpahar,589.0,4.0,2.0,249.0,50.0
55182,111962.0,712,najibabad,212.0,4.0,2.0,10.0,0.0
55355,112022.0,713,bijnor,405.0,4.0,4.0,250.0,25.0
55355,112014.0,713,bijnor,302.0,4.0,2.0,150.0,10.0
76338,184246.0,946,pharenda,15.0,4.0,2.0,15.0,5.0
46330,167047.0,907,tanda,80.0,3.0,2.0,75.0,0.0
77131,154491.0,868,kulpahar,400.0,2.0,2.0,0.0,45.0
77139,154498.0,868,kulpahar,700.0,4.0,2.0,0.0,80.0
55334,112297.0,713,bijnor,222.0,3.0,3.0,50.0,5.0
55334,112294.0,713,bijnor,108.0,3.0,3.0,44.0,5.0
55334,112296.0,713,bijnor,0.0,1.0,4.0,0.0,0.0
78909,118671.0,732,sardhana,1614.0,3.0,2.0,0.0,0.0
55570,113309.0,715,dhampur,270.0,4.0,2.0,0.0,2.0
54899,113571.0,715,dhampur,42.0,3.0,2.0,0.0,0.0
48968,172593.0,922,kaiserganj,410.0,3.0,2.0,0.0,50.0
55513,113452.0,715,dhampur,170.0,3.0,2.0,160.0,20.0
54808,113912.0,715,dhampur,304.0,4.0,2.0,1.0,50.0
79262,119051.0,734,meerut,552.0,3.0,2.0,350.0,22.0
55220,113039.0,714,nagina,413.0,4.0,4.0,0.0,0.0
55220,113043.0,714,nagina,192.0,4.0,4.0,0.0,10.0
55220,113059.0,714,nagina,7.0,4.0,4.0,0.0,0.0
55220,113047.0,714,nagina,8.0,4.0,4.0,0.0,5.0
55220,113040.0,714,nagina,0.0,5.0,4.0,0.0,0.0
55220,113058.0,714,nagina,0.0,5.0,4.0,0.0,0.0
55220,113060.0,714,nagina,0.0,5.0,4.0,0.0,0.0
55220,113044.0,714,nagina,0.0,5.0,4.0,0.0,0.0
55220,113045.0,714,nagina,0.0,5.0,4.0,0.0,0.0
78973,119118.0,734,meerut,443.0,4.0,3.0,0.0,0.0
78483,196672.0,972,madhuban,40.0,2.0,2.0,0.0,0.0
79257,119046.0,734,meerut,405.0,4.0,2.0,0.0,0.0
78963,119116.0,734,meerut,250.0,4.0,3.0,0.0,0.0
77139,154486.0,868,kulpahar,200.0,4.0,2.0,0.0,60.0
77139,154503.0,868,kulpahar,600.0,4.0,2.0,0.0,0.0
79266,119045.0,734,meerut,340.0,4.0,2.0,0.0,0.0
55296,112866.0,714,nagina,250.0,4.0,2.0,200.0,0.0
55008,112551.0,713,bijnor,288.0,3.0,2.0,35.0,25.0
267353,113464.0,715,dhampur,241.0,4.0,2.0,200.0,22.0
267353,113466.0,715,dhampur,38.0,4.0,2.0,38.0,0.0
267353,113463.0,715,dhampur,140.0,4.0,2.0,110.0,0.0
77182,154772.0,870,mahoba,530.0,4.0,2.0,300.0,170.0
55482,111586.0,712,najibabad,0.0,3.0,4.0,0.0,0.0
55482,111585.0,712,najibabad,0.0,3.0,3.0,0.0,0.0
90101,138207.0,806,biswan,1189.0,3.0,2.0,0.0,250.0
77981,124375.0,764,mathura,700.0,4.0,2.0,150.0,10.0
55512,113411.0,712,najibabad,0.0,5.0,4.0,0.0,0.0
46175,168186.0,910,akbarpur,185.0,4.0,2.0,0.0,20.0
78953,118792.0,733,mawana,65.0,3.0,2.0,0.0,30.0
270203,112887.0,714,nagina,195.0,4.0,2.0,60.0,5.0
79242,119024.0,734,meerut,110.0,4.0,4.0,10.0,0.0
46349,166940.0,907,tanda,27.0,4.0,2.0,0.0,5.0
266863,117206.0,727,shahabad,276.0,4.0,2.0,158.0,0.0
48269,194130.0,967,nizamabad,381.0,3.0,2.0,0.0,0.0
48269,194129.0,967,nizamabad,25.0,4.0,2.0,0.0,0.0
47895,193689.0,966,azamgarh,332.0,3.0,2.0,0.0,0.0
45785,167268.0,907,tanda,171.0,4.0,2.0,0.0,7.0
79267,119234.0,734,meerut,950.0,4.0,3.0,0.0,100.0
55532,113400.0,715,dhampur,346.0,3.0,2.0,19.0,0.0
45861,168465.0,911,bhiti,80.0,4.0,4.0,0.0,0.0
55127,114231.0,716,chandpur,192.0,1.0,2.0,0.0,20.0
55127,114217.0,716,chandpur,128.0,3.0,2.0,0.0,10.0
79083,118745.0,733,mawana,431.0,4.0,2.0,0.0,0.0
45816,168498.0,911,bhiti,110.0,4.0,2.0,0.0,5.0
55579,113508.0,715,dhampur,439.0,3.0,1.0,428.0,0.0
78914,118667.0,732,sardhana,1105.0,3.0,4.0,25.0,0.0
55373,112072.0,713,bijnor,1060.0,3.0,3.0,0.0,360.0
55373,112093.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
55373,112095.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
55373,112090.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
55373,112089.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
55373,112091.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
55373,112094.0,713,bijnor,295.0,3.0,2.0,0.0,69.0
55373,112096.0,713,bijnor,200.0,5.0,3.0,0.0,105.0
55373,112088.0,713,bijnor,168.0,3.0,3.0,0.0,156.0
55201,112738.0,714,nagina,185.0,4.0,4.0,0.0,2.0
58653,191867.0,963,bhatpar_rani,130.0,2.0,2.0,0.0,30.0
55180,111986.0,712,najibabad,403.0,4.0,2.0,40.0,0.0
269119,111780.0,712,najibabad,395.0,4.0,2.0,0.0,15.0
270217,113023.0,714,nagina,262.0,2.0,2.0,12.0,20.0
54962,112369.0,713,bijnor,315.0,4.0,2.0,315.0,0.0
54817,113825.0,715,dhampur,427.0,3.0,4.0,22.0,5.0
54817,113821.0,715,dhampur,0.0,5.0,4.0,0.0,0.0
54817,113823.0,715,dhampur,0.0,5.0,4.0,0.0,0.0
54817,113827.0,715,dhampur,57.0,3.0,4.0,19.0,0.0
55039,112344.0,713,bijnor,365.0,3.0,4.0,0.0,105.0
79076,118725.0,733,mawana,900.0,4.0,2.0,0.0,10.0
55216,112761.0,714,nagina,0.0,1.0,4.0,0.0,0.0
79080,118759.0,733,mawana,850.0,4.0,3.0,0.0,0.0
55148,111842.0,712,najibabad,1563.0,4.0,2.0,1075.0,0.0
55502,113340.0,715,dhampur,465.0,4.0,2.0,350.0,0.0
90114,138069.0,805,laharpur,154.0,2.0,2.0,0.0,12.0
270203,112880.0,714,nagina,0.0,5.0,4.0,0.0,0.0
54962,112368.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
78920,118818.0,733,mawana,475.0,3.0,2.0,0.0,80.0
79056,118966.0,733,mawana,300.0,4.0,2.0,0.0,5.0
79803,211434.0,1000,mirzapur,13000.0,4.0,2.0,0.0,12.0
84551,117250.0,728,milak,507.0,3.0,2.0,492.0,0.0
78954,118847.0,733,mawana,55.0,4.0,2.0,0.0,0.0
78954,118849.0,733,mawana,25.0,4.0,2.0,0.0,0.0
78954,118845.0,733,mawana,50.0,4.0,2.0,0.0,4.0
78954,118850.0,733,mawana,0.0,5.0,4.0,0.0,0.0
78954,118848.0,733,mawana,7.0,4.0,2.0,0.0,0.0
79214,119147.0,734,meerut,882.0,4.0,2.0,0.0,4.0
271104,138671.0,807,mahmudabad,275.0,4.0,2.0,0.0,0.0
78901,118705.0,732,sardhana,581.0,4.0,2.0,0.0,40.0
54815,113789.0,715,dhampur,225.0,4.0,2.0,0.0,0.0
45029,163554.0,895,koraon,560.0,3.0,2.0,0.0,25.0
45806,167258.0,907,tanda,702.0,4.0,2.0,0.0,0.0
45029,163553.0,895,koraon,180.0,3.0,2.0,0.0,20.0
45809,167272.0,907,tanda,90.0,3.0,2.0,40.0,5.0
269278,154759.0,870,mahoba,195.0,2.0,2.0,100.0,90.0
45029,163552.0,895,koraon,162.0,3.0,2.0,0.0,20.0
266468,123590.0,761,chhata,280.0,4.0,2.0,0.0,0.0
45841,168598.0,911,bhiti,947.0,1.0,2.0,894.0,213.0
79210,119171.0,734,meerut,139.0,4.0,2.0,0.0,0.0
45849,168526.0,911,bhiti,880.0,4.0,2.0,0.0,150.0
271111,138621.0,807,mahmudabad,271.0,4.0,2.0,0.0,0.0
55494,113375.0,715,dhampur,0.0,5.0,4.0,0.0,0.0
55494,113374.0,715,dhampur,4.0,5.0,4.0,0.0,0.0
268598,160089.0,885,sirathu,180.0,3.0,2.0,0.0,0.0
45813,167245.0,907,tanda,352.0,4.0,2.0,0.0,10.0
78948,118785.0,733,mawana,275.0,4.0,3.0,0.0,0.0
55533,113300.0,715,dhampur,155.0,2.0,3.0,0.0,10.0
269641,169995.0,915,sultanpur,270.0,3.0,2.0,32.0,70.0
57530,120874.0,747,siana,421.0,4.0,2.0,400.0,0.0
45895,168046.0,909,jalalpur,452.0,4.0,2.0,0.0,0.0
270245,112728.0,714,nagina,292.0,4.0,2.0,0.0,5.0
45793,167209.0,907,tanda,962.0,4.0,2.0,200.0,0.0
46318,167444.0,908,allapur,527.0,3.0,2.0,500.0,40.0
45861,168466.0,911,bhiti,600.0,4.0,4.0,8.0,0.0
79099,118715.0,733,mawana,179.0,4.0,2.0,0.0,0.0
49267,171866.0,920,mahasi,752.0,4.0,2.0,0.0,50.0
55209,112700.0,714,nagina,380.0,4.0,4.0,26.0,0.0
55008,112558.0,713,bijnor,52.0,3.0,2.0,0.0,0.0
45916,167993.0,909,jalalpur,262.0,4.0,2.0,55.0,28.0
264109,118693.0,732,sardhana,217.0,4.0,2.0,0.0,20.0
55329,112233.0,713,bijnor,600.0,2.0,4.0,0.0,40.0
89286,137579.0,804,sitapur,820.0,4.0,2.0,0.0,600.0
54950,113624.0,715,dhampur,2600.0,4.0,3.0,0.0,0.0
271551,138257.0,806,biswan,274.0,3.0,2.0,0.0,0.0
268598,160090.0,885,sirathu,100.0,3.0,2.0,0.0,60.0
267482,150348.0,849,kanpur,300.0,4.0,2.0,0.0,0.0
